price,bhk,area,carpetarea,pricepersquare,additionalrooms,status,possesiondate,locality,projectname,age,roadfaceing,bathroom,floor,balconies,totalfloor,neworold,opensides,facing,overlooking,ownership,amenitiesavailable,amenitiesnot
95000000,5 BHK Apartment ,"5,350 sq ft",,"₹ 17,757/ sq ft ",,"Ready to move,Semi-Furnished",,Boat Club Road,,12 - 13 years,,5,"1, ",2,9,Resale,,East,"Pool View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,AC,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Wifi"
31500000,4 BHK Apartment ,"4,355 sq ft",3892 sq ft,"₹ 7,233/ sq ft ",1 rooms( servant room ),"Ready to move,Semi-Furnished",,Kharadi,Marvel Zephyr,10 - 11 years,,5,"11, ",3,13,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
92900000,4 BHK Apartment ,"4,575 sq ft",,"₹ 20,306/ sq ft ",1 rooms( pooja room ),"Ready to move,Semi-Furnished",,Boat Club Road,,10 - 11 years,,4,"7, ",3,14,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Wifi,BED"
12500000,2 BHK Independent House ,"1,300 sq ft",,"₹ 9,615/ sq ft ",,"Ready to move,Furnished",,Boat Club Road,,10 - 11 years,,2,Gr ,1,3,Resale,,North,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Wifi,BED"
36000000,5 BHK Apartment ,"4,095 sq ft",,"₹ 8,791/ sq ft ",1 rooms( servant room ),"Ready to move,Semi-Furnished",,Kharadi,Panchshil Eon Waterfront,10 - 11 years,,5,"8, ",1,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Sports Facility,Landscaped Gardens,AC,TV,Wifi"
31000000,4 BHK Apartment ,"3,435 sq ft",,"₹ 9,024/ sq ft ",1 rooms( study room ),"Ready to move,Unfurnished",,Kharadi,Panchshil Infrastructure Towers,10 - 11 years,,6,"14, ",1,31,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens",
36500000,4 BHK Apartment ,"4,863 sq ft",,"₹ 7,505/ sq ft ","2 rooms( servant room, pooja room )","Ready to move,Semi-Furnished",,Kharadi,Marvel Zephyr,10 - 11 years,,4,"10, ",2,13,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
69100000,5 BHK Apartment ,"8,246 sq ft",,"₹ 8,379/ sq ft ","2 rooms( study room, servant room )","Ready to move,Semi-Furnished",,Kharadi,Panchshil Infrastructure Towers,10 - 11 years,,7,"7, ",3,34,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
49300000,5 BHK Apartment ,"5,260 sq ft",,"₹ 9,372/ sq ft ","3 rooms( study room, servant room, pooja room )","Ready to move,Semi-Furnished",,Kharadi,Panchshil Infrastructure Towers,10 - 11 years,,6,"8, ",3,35,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
37800000,4 BHK Apartment ,"4,080 sq ft",,"₹ 9,264/ sq ft ",1 rooms( servant room ),"Ready to move,Semi-Furnished",,Kharadi,Panchshil Eon Waterfront,10 - 11 years,,5,"5, ",3,12,Resale,,North,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Sports Facility,Landscaped Gardens,AC,TV,Wifi"
49000000,5 BHK Apartment ,"6,318 sq ft",,"₹ 7,755/ sq ft ",1 rooms( servant room ),"Ready to move,Semi-Furnished",,Kharadi,Panchshil Infrastructure Towers,10 - 11 years,,5,"27, ",3,35,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
9200000,2 BHK Apartment ,"1,234 sq ft",,"₹ 7,455/ sq ft ",,"Ready to move,Furnished",,Kharadi,Geras Song Of Joy,10 - 11 years,,2,"9, ",1,16,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Sofa,Washing Machine,Dining Table,Gas connection","AC,Wardrobe,TV,Refrigerator,Wifi,BED"
19000000,3 BHK Apartment ,"1,710 sq ft",,"₹ 11,111/ sq ft ",1 rooms( pooja room ),"Ready to move,Furnished",,Koregaon Park,Clover Park View,10 - 11 years,,3,"2, ",2,9,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Multipurpose Room,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Sports Facility,AC,TV,Wifi"
75000000,4 BHK Apartment ,"5,641 sq ft",,"₹ 13,295/ sq ft ",,"Ready to move,Unfurnished",,Koregaon Park,Karia Konark Belvedere,10 - 11 years,,4,"3, ",3,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Landscaped Gardens",Sports Facility
72500000,4 BHK Apartment ,"4,300 sq ft",,"₹ 16,860/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Koregaon Park,,10 - 11 years,,4,Gr ,2,9,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
80000000,5 BHK Apartment ,"4,000 sq ft",,"₹ 20,000/ sq ft ",,"Ready to move,Unfurnished",,Koregaon Park,,10 - 11 years,,4,"4, ",3,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
21500000,3 BHK Apartment ,"1,850 sq ft",,"₹ 11,621/ sq ft ",,"Ready to move,Furnished",,Koregaon Park,,10 - 11 years,,4,"5, ",2,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
27500000,3 BHK Apartment ,"1,800 sq ft",,"₹ 15,277/ sq ft ",,"Ready to move,Furnished",,Koregaon Park,Darode Blossom Bouleward,10 - 11 years,,3,"3, ",1,11,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Sports Facility,AC,TV,Wifi"
25200000,3 BHK Apartment ,"1,800 sq ft",,"₹ 14,000/ sq ft ",1 rooms( pooja room ),"Ready to move,Semi-Furnished",,Koregaon Park,,10 - 11 years,,3,"10, ",2,11,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
5500000,2 BHK Apartment ,"1,068 sq ft",,"₹ 5,149/ sq ft ","2 rooms( study room, pooja room )","Ready to move,Unfurnished",,Wagholi,Belvalkar Solacia,5 - 6 years,,2,"7, ",1,12,Resale,,North,"Garden View, Pool View, Road View",Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
27000000,4 BHK Apartment ,"2,250 sq ft",,"₹ 12,000/ sq ft ",1 rooms( pooja room ),"Ready to move,Furnished",,Koregaon Park,,10 - 11 years,,3,"1, ",2,4,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
6500000,1 BHK Apartment ,550 sq ft,,"₹ 11,818/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Karia Konark Campus,10 - 11 years,,1,"1, ",1,10,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens"
20000000,3 BHK Apartment ,"1,970 sq ft",,"₹ 10,152/ sq ft ","3 rooms( study room, servant room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,,10 - 11 years,,4,"7, ",3,11,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
15500000,3 BHK Villa ,"2,967 sq ft",,"₹ 5,224/ sq ft ",1 rooms( servant room ),"Ready to move,Semi-Furnished",,Wagholi,,10 - 11 years,,4,,2,2,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
14300000,3 BHK Apartment ,"1,450 sq ft",,"₹ 9,862/ sq ft ","2 rooms( study room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,Raheja Woods,5 - 6 years,,3,"1, ",2,8,Resale,,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
15000000,2 BHK Apartment ,"1,050 sq ft",,"₹ 14,285/ sq ft ",,"Ready to move,Semi-Furnished",,Boat Club Road,,10 - 11 years,,2,"4, ",2,4,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
6000000,1 BHK Apartment ,530 sq ft,,"₹ 11,320/ sq ft ","2 rooms( study room, pooja room )","Ready to move,Furnished",,Viman Nagar,Karia Konark Campus,5 - 6 years,,1,"7, ",1,8,Resale,,East,"Road View, Garden View",Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM,BED","Children's play area,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection"
10000000,2 BHK Apartment ,"1,650 sq ft",,"₹ 6,060/ sq ft ","2 rooms( study room, pooja room )","Ready to move,Unfurnished",,Kharadi,Marvel Zephyr,10 - 11 years,,2,"6, ",1,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
20000000,4 BHK Villa ,"3,400 sq ft",,"₹ 5,882/ sq ft ",,"Ready to move,Furnished",,Wagholi,,10 - 11 years,,4,Gr ,1,2,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
25000000,5 BHK Villa ,"3,000 sq ft",,"₹ 8,333/ sq ft ",1 rooms( pooja room ),"Ready to move,Semi-Furnished",,Viman Nagar,,10 - 11 years,,5,,3,2,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
23000000,4 BHK Apartment ,"3,390 sq ft",,"₹ 6,784/ sq ft ","2 rooms( study room, servant room )","Ready to move,Furnished",,Kharadi,Marvel Zephyr,10 - 11 years,,5,"12, ",1,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
20000000,4 BHK Apartment ,"3,500 sq ft",,"₹ 5,714/ sq ft ","2 rooms( study room, servant room )","Ready to move,Unfurnished",,Kharadi,Marvel Enigma,10 - 11 years,,5,"10, ",2,10,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens"
24000000,4 BHK Apartment ,"4,865 sq ft",,"₹ 4,933/ sq ft ",1 rooms( servant room ),"Ready to move,Furnished",,Kharadi,Marvel Zephyr,10 - 11 years,,5,"9, ",2,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
13000000,3 BHK Apartment ,"2,385 sq ft",,"₹ 5,450/ sq ft ",,"Ready to move,Furnished",,Kharadi,Marvel Enigma,10 - 11 years,,4,"7, ",2,10,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Sports Facility,Landscaped Gardens,AC,TV,Wifi"
26000000,3 BHK Villa ,"1,900 sq ft",,"₹ 13,684/ sq ft ",1 rooms( study room ),"Ready to move,Unfurnished",,Kharadi,,10 - 11 years,,3,,1,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
17000000,3 BHK Apartment ,"2,500 sq ft",,"₹ 6,800/ sq ft ",,"Ready to move,Semi-Furnished",,Kharadi,,10 - 11 years,,3,"1, ",2,10,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
22000000,3 BHK Apartment ,"2,500 sq ft",,"₹ 8,800/ sq ft ",,"Ready to move,Furnished",,Kharadi,,10 - 11 years,,3,Gr ,1,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
23500000,4 BHK Apartment ,"4,100 sq ft",,"₹ 5,731/ sq ft ",1 rooms( pooja room ),"Ready to move,Furnished",,Kharadi,Marvel Aquanas,10 - 11 years,,4,"12, ",3,22,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
20000000,3 BHK Apartment ,"2,015 sq ft",,"₹ 9,925/ sq ft ",1 rooms( servant room ),"Ready to move,Furnished",,Kharadi,,10 - 11 years,,3,"9, ",2,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
19000000,3 BHK Apartment ,"2,015 sq ft",,"₹ 9,429/ sq ft ",1 rooms( servant room ),"Ready to move,Furnished",,Kharadi,,10 - 11 years,,3,"8, ",2,12,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
16000000,3 BHK Apartment ,"2,250 sq ft",,"₹ 7,111/ sq ft ",,"Ready to move,Furnished",,Kharadi,,10 - 11 years,,3,"3, ",3,12,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
10000000,3 BHK Apartment ,"1,600 sq ft",,"₹ 6,250/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,10 - 11 years,,4,"16, ",1,22,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
28500000,4 BHK Apartment ,"4,355 sq ft",,"₹ 6,544/ sq ft ",1 rooms( study room ),"Ready to move,Semi-Furnished",,Kharadi,,10 - 11 years,,4,"6, ",2,13,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
22000000,3 BHK Villa ,"1,900 sq ft",,"₹ 11,578/ sq ft ",1 rooms( pooja room ),"Ready to move,Furnished",,Kharadi,Geras Greens Ville Sky Villas,10 - 11 years,,3,,2,2,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","AC,TV,Wifi"
10500000,3 BHK Apartment ,"1,500 sq ft",,"₹ 7,000/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,10 - 11 years,,3,"12, ",1,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
10000000,3 BHK Apartment ,"1,490 sq ft",,"₹ 6,711/ sq ft ",,"Ready to move,Furnished",,Kharadi,Gulmohar Orchids,10 - 11 years,,3,"3, ",2,8,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection","Sports Facility,AC,Wardrobe,TV,Wifi,BED"
12000000,3 BHK Apartment ,"1,750 sq ft",,"₹ 6,857/ sq ft ","3 rooms( study room, servant room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,,10 - 11 years,,3,"4, ",2,11,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
11000000,3 BHK Apartment ,"1,565 sq ft",,"₹ 7,028/ sq ft ",1 rooms( pooja room ),"Ready to move,Furnished",,Kharadi,,10 - 11 years,,3,"7, ",3,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
17000000,4 BHK Apartment ,"2,344 sq ft",,"₹ 7,252/ sq ft ",1 rooms( servant room ),"Ready to move,Furnished",,Kalyani Nagar,,10 - 11 years,,3,"6, ",2,10,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
15000000,2 BHK Apartment ,"1,250 sq ft",,"₹ 12,000/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,10 - 11 years,,2,"4, ",1,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
19000000,3 BHK Apartment ,"1,765 sq ft",,"₹ 10,764/ sq ft ",,"Ready to move,Furnished",,Kalyani Nagar,,10 - 11 years,,3,"5, ",1,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
12000000,3 BHK Apartment ,"1,503 sq ft",,"₹ 7,984/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,10 - 11 years,,3,"8, ",1,11,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
18000000,3 BHK Apartment ,"1,806 sq ft",,"₹ 9,966/ sq ft ",1 rooms( servant room ),"Ready to move,Furnished",,Kalyani Nagar,,10 - 11 years,,3,"1, ",2,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi"
