price,bhk,area,carpetarea,pricepersquare,additionalrooms,status,possesiondate,locality,projectname,age,roadfaceing,bathroom,floor,balconies,totalfloor,neworold,opensides,facing,overlooking,ownership,amenitiesavailable,amenitiesnot
8000000,1 BHK Apartment ,770 sq ft,,"₹ 10,389/ sq ft ",,"Ready to move,Unfurnished",,Koregaon Park,,7 - 8 years,,1,"2, ",1,4,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
10500000,3 BHK Apartment ,"1,400 sq ft",,"₹ 7,500/ sq ft ",,"Ready to move,Unfurnished",,Koregaon Park,,7 - 8 years,,3,"3, ",2,7,Resale,,East,"Garden View, Pool View, Road View",,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
11500000,3 BHK Apartment ,"1,290 sq ft",,"₹ 8,914/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Koregaon Park,,9 - 10 years,,2,"3, ",1,6,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5160000,1 BHK Apartment ,500 sq ft,,"₹ 10,320/ sq ft ",,"Ready to move,Unfurnished",,Boat Club Road,,8 - 9 years,,1,"2, ",1,6,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,24 X 7 Security,Landscaped Gardens","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track"
6200000,1 BHK Apartment ,700 sq ft,,"₹ 8,857/ sq ft ","3 rooms( study room, servant room, pooja room )","Ready to move,Unfurnished",,Koregaon Park,,14 - 15 years,,1,"6, ",1,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
75200000,4 BHK Apartment ,"4,100 sq ft",,"₹ 18,341/ sq ft ","2 rooms( servant room, pooja room )","Ready to move,Unfurnished",,Koregaon Park,Supreme Esteban,2 - 3 years,,4,"5, ",4,12,Resale,,North,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens"
52500000,4 BHK Apartment ,"3,345 sq ft",,"₹ 15,695/ sq ft ","2 rooms( servant room, pooja room )","Ready to move,Unfurnished",,Koregaon Park,,5 - 6 years,,5,"6, ",3,12,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
63600000,4 BHK Apartment ,"3,930 sq ft",,"₹ 16,183/ sq ft ","3 rooms( study room, servant room, pooja room )","Ready to move,Unfurnished",,Koregaon Park,,2 - 3 years,,4,"5, ",3,12,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
24300000,3 BHK Apartment ,"1,850 sq ft",,"₹ 13,135/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Koregaon Park,,12 - 13 years,,4,"3, ",2,9,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
25100000,3 BHK Apartment ,"2,000 sq ft",,"₹ 12,550/ sq ft ",,"Ready to move,Unfurnished",,Koregaon Park,,8 - 9 years,,3,"1, ",2,5,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
32000000,4 BHK penthouse ,"3,200 sq ft",,"₹ 10,000/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,8 - 9 years,,4,"10, ",2,11,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
55000000,4 BHK Independent House ,"4,100 sq ft",,"₹ 13,414/ sq ft ","2 rooms( servant room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,,17 - 18 years,,5,,3,,Resale,,North,Road View,Freehold,"Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Lift Available,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
52500000,3 BHK Villa ,"3,400 sq ft",,"₹ 15,441/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Kalyani Nagar,,14 - 15 years,,3,,2,,Resale,,North,"Pool View, Garden View",Freehold,"Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Lift Available,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
20000000,2 BHK Villa ,"1,800 sq ft",,"₹ 11,111/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Kalyani Nagar,,18 - 19 years,,2,,2,,Resale,,East,Road View,Freehold,"Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Lift Available,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
22600000,2 BHK Villa ,"1,800 sq ft",,"₹ 12,555/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Kalyani Nagar,,13 - 14 years,,2,,2,,Resale,,East,Garden View,Freehold,"Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Lift Available,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
6700000,1 BHK Apartment ,621 sq ft,,"₹ 10,789/ sq ft ",,"Ready to move,Unfurnished",,Boat Club Road,,20 - 21 years,,1,"4, ",1,4,Resale,,South,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
62600000,4 BHK Apartment ,"4,040 sq ft",,"₹ 15,495/ sq ft ","2 rooms( servant room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,,2 - 3 years,,4,"10, ",4,22,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
66200000,4 BHK Apartment ,"4,015 sq ft",,"₹ 16,488/ sq ft ","2 rooms( servant room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,,2 - 3 years,,4,"8, ",2,12,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
26000000,3 BHK Apartment ,"1,750 sq ft",,"₹ 14,857/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,7 - 8 years,,3,"5, ",2,10,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
27500000,3 BHK Apartment ,"1,700 sq ft",,"₹ 16,176/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,6 - 7 years,,3,"5, ",2,11,Resale,,NorthEast,Road View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
32000000,4 BHK Apartment ,"2,600 sq ft",,"₹ 12,307/ sq ft ",1 rooms( pooja room ),"Ready to move,Unfurnished",,Kalyani Nagar,,9 - 10 years,,4,"7, ",2,9,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
39000000,4 BHK Apartment ,"3,050 sq ft",,"₹ 12,786/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Kalyani Nagar,,4 - 5 years,,6,"3, ",2,10,Resale,,South,Pool View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
42500000,4 BHK Apartment ,"2,850 sq ft",,"₹ 14,912/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Kalyani Nagar,,9 - 10 years,,4,"7, ",3,11,Resale,,East,Road View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
44000000,4 BHK Apartment ,"2,979 sq ft",,"₹ 14,770/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Kalyani Nagar,,8 - 9 years,,4,"9, ",4,11,Resale,,East,"Pool View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
47500000,4 BHK Apartment ,"3,640 sq ft",,"₹ 13,049/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,5 - 6 years,,4,"5, ",2,11,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
19500000,3 BHK Apartment ,"1,800 sq ft",,"₹ 10,833/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Kalyani Nagar,,5 - 6 years,,3,"4, ",2,9,Resale,,East,"Pool View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5160000,1 BHK Apartment ,430 sq ft,,"₹ 12,000/ sq ft ",,"Ready to move,Unfurnished",,Boat Club Road,,5 years,,1,"1, ",1,7,Resale,,East,Road View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
21000000,2 BHK Apartment ,"1,260 sq ft",,"₹ 16,666/ sq ft ",,"Ready to move,Unfurnished",,Boat Club Road,,9 years,,2,"6, ",2,9,Resale,,North,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
100000000,4 BHK Apartment ,"6,630 sq ft",,"₹ 15,082/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Boat Club Road,,6 - 7 years,,5,"4, ",2,15,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
7600000,2 BHK Apartment ,"1,156 sq ft",,"₹ 6,574/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,9 - 10 years,,2,"5, ",2,12,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
8600000,2 BHK Apartment ,947 sq ft,,"₹ 9,081/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,6 - 7 years,,2,"4, ",2,22,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9200000,2 BHK Apartment ,"1,180 sq ft",,"₹ 7,796/ sq ft ","2 rooms( study room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,,5 - 6 years,,2,"4, ",2,12,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9600000,2 BHK Apartment ,"1,150 sq ft",,"₹ 8,347/ sq ft ","2 rooms( study room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,,8 - 9 years,,2,"4, ",1,9,Resale,,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
10100000,2 BHK Apartment ,"1,150 sq ft",,"₹ 8,782/ sq ft ","2 rooms( servant room, pooja room )","Ready to move,Unfurnished",,Kalyani Nagar,,9 - 10 years,,2,"9, ",1,12,Resale,,North,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
15400000,4 BHK Apartment ,"1,973 sq ft",,"₹ 7,805/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Kalyani Nagar,,8 - 9 years,,4,"5, ",2,22,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
19000000,3 BHK Apartment ,"1,225 sq ft",,"₹ 15,510/ sq ft ",,"Ready to move,Unfurnished",,Bund Garden,,20 - 21 years,,3,"2, ",1,4,Resale,,NorthWest,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5000000,1 BHK Apartment ,621 sq ft,,"₹ 8,051/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,5 - 6 years,,1,"3, ",1,3,Resale,,North,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
6200000,1 BHK Apartment ,700 sq ft,,"₹ 8,857/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,8 - 9 years,,1,"5, ",1,6,Resale,,NorthEast,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5800000,1 BHK Apartment ,715 sq ft,,"₹ 8,111/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,13 - 14 years,,1,"2, ",1,6,Resale,,East,Road View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
7100000,1 BHK studio apartment ,550 sq ft,,"₹ 12,909/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,5 - 6 years,,1,"4, ",1,6,Resale,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5500000,2 BHK Apartment ,950 sq ft,,"₹ 5,789/ sq ft ","2 rooms( study room, pooja room )","Ready to move,Unfurnished",,Kharadi,The Golden Palms,10 - 11 years,,2,"2, ",2,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
6000000,2 BHK Apartment ,"1,020 sq ft",,"₹ 5,882/ sq ft ",1 rooms( pooja room ),"Ready to move,Unfurnished",,Kharadi,A P AP Akshay Flora,10 - 11 years,,2,"3, ",1,7,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
6500000,2 BHK Apartment ,"1,115 sq ft",,"₹ 5,829/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,,10 - 11 years,,2,"9, ",2,9,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
7000000,2 BHK Apartment ,830 sq ft,,"₹ 8,433/ sq ft ",,"Ready to move,Unfurnished",,Koregaon Park,,10 - 11 years,,2,"3, ",3,4,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
7000000,2 BHK Apartment ,995 sq ft,,"₹ 7,035/ sq ft ",,Under Construction,Mar 2018,Wadgaon Sheri,Kumar Primavera,,,2,"7, ",,16,New,1,South,Garden View,Freehold,"Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa,Dining Table,Gas connection,BED","Lift Available,AC,TV,Refrigerator,Wifi"
28000000,3 BHK Apartment ,"1,500 sq ft",,"₹ 18,666/ sq ft ",1 rooms( pooja room ),"Ready to move,Furnished",,Koregaon Park,Builder Madhusudan Society,9 - 10 years,,3,Gr ,1,12,Resale,1,North,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa,Wifi,Dining Table,Gas connection,BED","Children's play area,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator"
8000000,2 BHK Villa ,"1,400 sq ft",,"₹ 5,714/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,,10 - 11 years,,2,Gr ,1,2,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
8500000,2 BHK Independent House ,"1,150 sq ft",,"₹ 7,391/ sq ft ",,"Ready to move,Furnished",,Kharadi,,10 - 11 years,,3,Gr ,1,2,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security,Sofa,Washing Machine,Gas connection","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Wifi,Dining Table,BED"
7500000,2 BHK Apartment ,"1,150 sq ft",1080 sq ft,"₹ 6,521/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Gokul Gokul Crest,10 - 11 years,,2,"2, ",1,6,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9000000,2 BHK Apartment ,"1,000 sq ft",950 sq ft,"₹ 9,000/ sq ft ",,"Ready to move,Semi-Furnished",,Kalyani Nagar,Raviraj Group Builders Fortaleza Apartment,10 - 11 years,,2,"5, ",1,11,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security,Sofa,Washing Machine,Gas connection","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Wifi,Dining Table,BED"
7800000,2 BHK Apartment ,"1,255 sq ft",,"₹ 6,215/ sq ft ",,Ready to move,,Wagholi,Marvel Fria,3 - 4 years,,2,"7, ",,15,New,1,North,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Golf Course,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
5000000,1 BHK Apartment ,500 sq ft,445 sq ft,"₹ 10,000/ sq ft ",,"Ready to move,Semi-Furnished",,Dhole Patil Road,,10 - 11 years,,1,"2, ",1,2,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security,Sofa,Washing Machine,Gas connection","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Wifi,Dining Table,BED"
5500000,1 BHK Apartment ,650 sq ft,600 sq ft,"₹ 8,461/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,10 - 11 years,,1,"4, ",1,8,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
8500000,3 BHK Villa ,"1,994 sq ft",,"₹ 4,262/ sq ft ",,"Ready to move,Semi-Furnished",,Wagholi,,10 - 11 years,,3,Gr ,1,3,Resale,,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,24 X 7 Security,Sofa,Washing Machine,Dining Table,Gas connection","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Wifi,BED"
7445000,3 BHK Apartment ,"1,104 sq ft",,"₹ 6,743/ sq ft ",,Ready to move,,Pimple Nilakh,,1 year,,3,"3, ",1,10,New,,North,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
5856000,2 BHK Apartment ,907 sq ft,,"₹ 6,456/ sq ft ",,Under Construction,Dec 2020,Rahatani,,,,2,"8, ",1,16,New,,West,"Road View, Garden View",Freehold,"Car Parking,Power Backup,Children's play area,Vaastu Compliant,Club House,Indoor Games,Jogging Track,Sofa","Lift Available,24 X 7 Security,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED"
4473000,2 BHK Apartment ,846 sq ft,,"₹ 5,287/ sq ft ",,Under Construction,Dec 2019,Hinjewadi,,,,2,"5, ",2,13,New,,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
3272000,1 BHK Apartment ,587 sq ft,,"₹ 5,574/ sq ft ",,Under Construction,Dec 2019,Hinjewadi,,,,1,"3, ",1,11,New,,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
9000000,3 BHK Apartment ,"1,425 sq ft",,"₹ 6,315/ sq ft ",,Under Construction,Dec 2019,Punawale,,,,3,"5, ",1,17,New,,West,"Pool View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Gymnasium,Sports Facility"
4109000,1 BHK Apartment ,599 sq ft,,"₹ 6,859/ sq ft ",,Under Construction,Dec 2020,Wakadkar Wasti,,,,1,"3, ",1,23,New,,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
4100000,1 BHK Apartment ,600 sq ft,,"₹ 6,833/ sq ft ",,Under Construction,Dec 2020,Wakadkar Wasti,,,,1,"9, ",1,20,New,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
4100000,1 BHK Apartment ,623 sq ft,,"₹ 6,581/ sq ft ",,Under Construction,Dec 2020,Wakadkar Wasti,,,,1,"4, ",1,20,New,,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
4180000,1 BHK Apartment ,620 sq ft,,"₹ 6,741/ sq ft ",,Under Construction,Dec 2020,Bhujbal Vasti,,,,1,"4, ",1,23,New,,East,Road View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
5900000,2 BHK Apartment ,887 sq ft,,"₹ 6,651/ sq ft ",,Under Construction,Mar 2019,Punawale,,,,1,"7, ",1,17,New,,West,"Pool View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
7361000,3 BHK Apartment ,"1,620 sq ft",,"₹ 4,543/ sq ft ",,Under Construction,Dec 2018,Punawale,,,,3,"10, ",3,14,New,,West,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
5015000,2 BHK Apartment ,904 sq ft,,"₹ 5,547/ sq ft ",,Under Construction,Dec 2019,Rasikwadi,,,,2,"10, ",2,11,New,,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
3700000,1 BHK Apartment ,680 sq ft,550 sq ft,"₹ 5,441/ sq ft ",,Under Construction,Jul 2020,Hinjewadi,,,,1,"8, ",1,16,New,,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
4368000,1 BHK Apartment ,676 sq ft,,"₹ 6,461/ sq ft ",,Under Construction,Dec 2019,Baner,,,,1,"9, ",1,13,New,,West,Road View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens",Sports Facility
