price,bhk,area,carpetarea,pricepersquare,additionalrooms,status,possesiondate,locality,projectname,age,roadfaceing,bathroom,floor,balconies,totalfloor,neworold,opensides,facing,overlooking,ownership,amenitiesavailable,amenitiesnot
13200000,3 BHK Apartment ,"1,820 sq ft",,"₹ 7,252/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,3,2,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9500000,2 BHK Apartment ,"1,289 sq ft",,"₹ 7,370/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,2,1,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9500000,2 BHK Apartment ,"1,289 sq ft",,"₹ 7,370/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,2,4,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9500000,2 BHK Apartment ,"1,289 sq ft",,"₹ 7,370/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,2,1,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9500000,2 BHK Apartment ,"1,289 sq ft",,"₹ 7,370/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,2,4,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9500000,2 BHK Apartment ,"1,289 sq ft",,"₹ 7,370/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,2,3,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
13200000,3 BHK Apartment ,"1,820 sq ft",,"₹ 7,252/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,3,4,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9500000,2 BHK Apartment ,"1,289 sq ft",,"₹ 7,370/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,2,3,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
13200000,3 BHK Apartment ,"1,820 sq ft",,"₹ 7,252/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,3,6,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
13200000,3 BHK Apartment ,"1,820 sq ft",,"₹ 7,252/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,3,3,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
13200000,3 BHK Apartment ,"1,820 sq ft",,"₹ 7,252/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Goel Ganga Platino,0 - 1 year,,3,6,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
6900000,3 BHK Apartment ,"1,539 sq ft",929 sq ft,"₹ 4,483/ sq ft ",,"Under Construction,Unfurnished",Mar 2018,Wagholi,Rohan Abhilasha,,,3,1,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Children's play area,Sports Facility"
4500000,2 BHK Apartment ,"1,075 sq ft",,"₹ 4,186/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Belvalkar Solacia,2 - 3 years,,2,1,,,Resale,,North,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
4500000,2 BHK Apartment ,"1,079 sq ft",,"₹ 4,170/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Belvalkar Solacia,2 - 3 years,,2,2,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
4500000,2 BHK Apartment ,"1,075 sq ft",,"₹ 4,186/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Belvalkar Solacia,2 - 3 years,,2,2,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
5300000,2 BHK Apartment ,"1,171 sq ft",,"₹ 4,526/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Karia Oasis,1 - 2 years,,2,1,,,Resale,,North,,,"Swimming Pool,Jogging Track,Landscaped Gardens","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Sports Facility"
4500000,2 BHK Apartment ,"1,075 sq ft",,"₹ 4,186/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Belvalkar Solacia,2 - 3 years,,2,2,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
4500000,2 BHK Apartment ,"1,075 sq ft",,"₹ 4,186/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Belvalkar Solacia,2 - 3 years,,2,4,,,Resale,,North,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
4500000,2 BHK Apartment ,"1,075 sq ft",,"₹ 4,186/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Belvalkar Solacia,2 - 3 years,,2,4,,,Resale,,North,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
5200000,2 BHK Apartment ,"1,330 sq ft",,"₹ 3,909/ sq ft ",1 rooms( study room ),"Ready to move,Unfurnished",,Wagholi,Belvalkar Solacia,2 - 3 years,,2,1,,,Resale,,West,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
3200000,1 BHK Apartment ,618 sq ft,,"₹ 5,177/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,1,1,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3200000,1 BHK Apartment ,618 sq ft,,"₹ 5,177/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,1,1,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3400000,1 BHK Apartment ,667 sq ft,,"₹ 5,097/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,1,2,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3400000,1 BHK Apartment ,667 sq ft,,"₹ 5,097/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,1,2,,,Resale,,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3500000,1 BHK Apartment ,681 sq ft,,"₹ 5,139/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,1,3,,,Resale,,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3500000,1 BHK Apartment ,681 sq ft,,"₹ 5,139/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,1,3,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3600000,1 BHK Apartment ,699 sq ft,,"₹ 5,150/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,1,4,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5300000,2 BHK Apartment ,"1,075 sq ft",696 sq ft,"₹ 4,930/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,2,1,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5300000,2 BHK Apartment ,"1,075 sq ft",696 sq ft,"₹ 4,930/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,2,1,,,Resale,,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5300000,2 BHK Apartment ,"1,077 sq ft",,"₹ 4,921/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,2,2,,,Resale,,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5300000,2 BHK Apartment ,"1,094 sq ft",,"₹ 4,844/ sq ft ",,"Under Construction,Unfurnished",Apr 2018,Wagholi,Nyati Elan,,,2,2,,,Resale,,West,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5300000,2 BHK Apartment ,950 sq ft,703 sq ft,"₹ 5,578/ sq ft ",1 rooms( study room ),Ready to move,,Bavdhan,Prime Utsav Homes,2 - 3 years,50 feet,2,"7, ",1,13,New,1,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Wifi,Gas connection","AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED"
8500000,3 BHK Apartment ,"1,350 sq ft",1000 sq ft,"₹ 6,296/ sq ft ",1 rooms( study room ),Under Construction,Aug 2018,Bavdhan,Prime Utsav Homes,,60 feet,3,"8, ",2,13,New,1,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Wifi,Gas connection","Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED"
9200000,3 BHK Apartment ,"1,402 sq ft",,"₹ 6,562/ sq ft ",,"Ready to move,Semi-Furnished",,Baner,Prithvi Peony,4 - 5 years,150 feet,3,"7, ",,11,Resale,3,East,"Corner, Garden View, Pool View, Road View",Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Gas connection","Club House,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,BED"
3200000,1 BHK Apartment ,600 sq ft,,"₹ 5,333/ sq ft ",,"Ready to move,Furnished",,Vadgaon Budruk,Builder Yashganga Residency,7 - 8 years,10 feet,1,"2, ",,5,Resale,1,North,"Road View, Corner",Co-Operative Society,"Wardrobe,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection"
15000000,4 BHK Apartment ,"2,580 sq ft",1910 sq ft,"₹ 5,813/ sq ft ",1 rooms( pooja room ),Ready to move,,Hinjewadi,Builder Luxurious Apartment,0 - 1 year,,4,"7, ",2,11,New,4,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
15000000,3 BHK Apartment ,"2,533 sq ft",,"₹ 5,921/ sq ft ",,"Ready to move,Unfurnished",,Undri,Ekta World California,3 - 4 years,,3,6,,,Resale,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
4100000,1 BHK Apartment ,723 sq ft,,"₹ 5,670/ sq ft ",,"Ready to move,Unfurnished",,Rahatani,Vistacore Harit Shilp,,,1,"3, ",,9,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Swimming Pool,Sports Facility"
4300000,1 BHK Apartment ,730 sq ft,,"₹ 5,890/ sq ft ",,"Ready to move,Unfurnished",,Rahatani,Vistacore Harit Shilp,,,1,"2, ",,9,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Swimming Pool,Sports Facility"
9245000,2 BHK Apartment ,"1,143 sq ft",,"₹ 8,088/ sq ft ",,"Under Construction,Unfurnished",Dec 2019,Wakad,Kalpataru Crescendo,,,2,4,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens",
9800000,2 BHK Apartment ,"1,219 sq ft",,"₹ 8,039/ sq ft ",,"Under Construction,Unfurnished",Dec 2019,Wakad,Kalpataru Crescendo,,,2,5,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens",
12300000,3 BHK Apartment ,"1,517 sq ft",,"₹ 8,108/ sq ft ",,"Under Construction,Unfurnished",Dec 2019,Wakad,Kalpataru Crescendo,,,3,9,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens",
13100000,3 BHK Apartment ,"1,631 sq ft",,"₹ 8,031/ sq ft ",,"Under Construction,Unfurnished",Dec 2019,Wakad,Kalpataru Crescendo,,,3,7,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens",
6861000,2 BHK Apartment ,"1,022 sq ft",,"₹ 6,713/ sq ft ",,"Ready to move,Unfurnished",,Wakad,Giriraj Grandiose,0 - 1 year,,2,4,,,Resale,,East,,,"Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","Lift Available,Sports Facility"
8000000,3 BHK Apartment ,"1,250 sq ft",,"₹ 6,400/ sq ft ",,"Ready to move,Unfurnished",,Pimple Saudagar,The Shreeji Vihar,6 - 7 years,,3,3,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track"
16000000,3 BHK Apartment ,"1,905 sq ft",,"₹ 8,398/ sq ft ",,"Ready to move,Unfurnished",,Sopan Baug,Raviraj Citadel Empress,6 - 7 years,,3,11,,,Resale,,North,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Landscaped Gardens","Children's play area,Swimming Pool,Sports Facility"
10000000,3 BHK Apartment ,"1,440 sq ft",,"₹ 6,944/ sq ft ",,"Ready to move,Unfurnished",,Pimple Saudagar,Kohinoor Kohinoor S3 Lifestyle,6 - 7 years,,3,7,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens",Sports Facility
7000000,2 BHK Apartment ,900 sq ft,,"₹ 7,777/ sq ft ",,"Ready to move,Unfurnished",,Pimple Saudagar,Kunal Icon,5 - 6 years,,2,2,,,Resale,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens",Sports Facility
6750000,3 BHK Apartment ,"1,539 sq ft",929 sq ft,"₹ 4,385/ sq ft ",,"Under Construction,Unfurnished",Mar 2018,Wagholi,Rohan Abhilasha,,,3,2,,,Resale,,West,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Children's play area,Sports Facility"
6800000,3 BHK Apartment ,"1,539 sq ft",929 sq ft,"₹ 4,418/ sq ft ",,"Under Construction,Unfurnished",Mar 2018,Wagholi,Rohan Abhilasha,,,3,3,,,Resale,,North,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Children's play area,Sports Facility"
6900000,3 BHK Apartment ,"1,539 sq ft",929 sq ft,"₹ 4,483/ sq ft ",,"Under Construction,Unfurnished",Mar 2018,Wagholi,Rohan Abhilasha,,,3,1,,,Resale,,North,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Children's play area,Sports Facility"
5600000,2 BHK Apartment ,990 sq ft,,"₹ 5,656/ sq ft ",,"Ready to move,Unfurnished",,Kondhwa,Gulmohar Horizon,7 - 8 years,,2,,,,Resale,,,,,"Power Backup,Children's play area,Intercom","Lift Available,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
17500000,3 BHK Apartment ,"1,685 sq ft",1300 sq ft,"₹ 10,385/ sq ft ",,"Ready to move,Semi-Furnished",,Baner,,,60 feet,3,"10, ",2,11,Resale,3,North,Garden View,Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,Wardrobe,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection"
7000000,1 BHK studio apartment ,500 sq ft,350 sq ft,"₹ 14,000/ sq ft ",,"Ready to move,Unfurnished",,Pimple Nilakh,,5 - 6 years,80 feet,1,"1, ",1,4,Resale,1,East,Road View,Freehold,"Lift Available,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
8500000,2 BHK Apartment ,"1,086 sq ft",,"₹ 7,826/ sq ft ",,"Ready to move,Furnished",,Wadgaon Sheri,BramhaCorp Suncity,10 - 11 years,,2,"5, ",,9,Resale,,North,Garden View,Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,School,AC,Wardrobe,TV,Sofa,Washing Machine,Dining Table,Gas connection,BED","Refrigerator,Wifi"
17500000,3 BHK Apartment ,"1,685 sq ft",1300 sq ft,"₹ 10,385/ sq ft ",,"Ready to move,Semi-Furnished",,Pashan,Rachana Gold Coast,10 - 11 years,40 feet,3,"10, ",,11,Resale,3,NorthEast,"Pool View, Corner",Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,AC,Wardrobe,Refrigerator,Wifi,Gas connection","Sports Facility,TV,Sofa,Dining Table,BED"
7700000,2 BHK Apartment ,"1,015 sq ft",,"₹ 7,586/ sq ft ",,"Ready to move,Unfurnished",,Pimple Saudagar,GK Rose Icon,3 - 4 years,15 feet,2,"4, ",,7,Resale,2,East,"Corner, Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
27000000,4 BHK penthouse ,"2,300 sq ft",,"₹ 11,739/ sq ft ",,"Ready to move,Unfurnished",,Prabhat Road,,20 - 21 years,,,,,,Resale,,,Road View,Freehold,"Car Parking,Power Backup,24 X 7 Security","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
6000000,2 BHK Apartment ,794 sq ft,,"₹ 7,556/ sq ft ",,"Ready to move,Unfurnished",,Kharadi,Gulmohar Helios,4 - 5 years,,2,,1,,Resale,,,,,"Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Swimming Pool,Jogging Track,Landscaped Gardens","Lift Available,Gymnasium,Sports Facility"
23000000,3 BHK Apartment ,"2,600 sq ft",2200 sq ft,"₹ 8,846/ sq ft ",1 rooms( pooja room ),"Ready to move,Unfurnished",,Kondhwa,Clover Palisades,5 - 6 years,,4,,3,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,AC","Sports Facility,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
2700000, Residential Plot ,"6,000 sq ft",,₹ 450/ sq ft ,,,,Chandkhed,Eureka Golden Nest,,,,,,,New,,,,,"24 X 7 Security,Children's play area,Vaastu Compliant,Jogging Track,Landscaped Gardens","Lift Available,Power Backup,Club House,Gymnasium,Swimming Pool,Sports Facility"
1575000, Residential Plot ,"3,500 sq ft",,₹ 450/ sq ft ,,,,Chandkhed,Eureka Golden Nest,,,,,,,New,,,,,"24 X 7 Security,Children's play area,Vaastu Compliant,Jogging Track,Landscaped Gardens","Lift Available,Power Backup,Club House,Gymnasium,Swimming Pool,Sports Facility"
825000, Residential Plot ,"1,100 sq ft",,₹ 750/ sq ft ,,,,Nere,Builder eureka golden Bird,,30 feet,,,,,New,2,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
937500, Residential Plot ,"1,250 sq ft",,₹ 750/ sq ft ,,,,Nere,Builder eureka golden Bird,,30 feet,,,,,New,2,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
2362500, Residential Plot ,"3,150 sq ft",,₹ 750/ sq ft ,,,,Nere,Builder eureka golden Bird,,30 feet,,,,,New,2,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
1312500, Residential Plot ,"1,750 sq ft",,₹ 750/ sq ft ,,,,Nere,,,30 feet,,,,,New,2,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
1612500, Residential Plot ,"1,950 sq ft",,₹ 826/ sq ft ,,,,Nere,Builder eureka golden Bird,,30 feet,,,,,New,2,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
1350000, Residential Plot ,"3,000 sq ft",,₹ 450/ sq ft ,,,,Chandkhed,Eureka Golden Nest,,,,,,,New,,,,,"24 X 7 Security,Children's play area,Vaastu Compliant,Jogging Track,Landscaped Gardens","Lift Available,Power Backup,Club House,Gymnasium,Swimming Pool,Sports Facility"
